상호,제품군,대분류,질의 내용,답변,답변퀄리티
아이두젠,텐트/캠핑,제품관련,아이보리 킹사이즈 재입고는 언제되나요?? 기다리고있는데 알림받기도 가능한가요?,"안녕하세요 고객님, 문의주신 시그니처 아이보리 킹사이즈 12월 중순 ~ 말 재입고 예정입니다. 별도 알람 서비스는 없으며 입고일자는 조기 또는 지연입고될 수 있는 점 양해 부탁드립니다. 최대한 빠른 입고를 위해 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"bat모델이 있습니다
올 초에 사서 너무 잘 쓰고 있어요

여기 터널챔버만 따로 구매가 가능한가요?","안녕하세요 고객님, 문의주신 터널챔버 단품 구매 가능한 링크 전달드리오니 확인하시어 이용 부탁드립니다. 감사합니다.https://brand.naver.com/idoogen/products/6888243584",부정
아이두젠,텐트/캠핑,제품관련,화이버글라스가 폴대 내부에 안들어있는게 맞죠? 호흡기 치료중인 신생아 사용해야해서 그 점을 확실하게 알고싶어요 냄새도 없는지 궁금해요,"안녕하세요 고객님, PE폴대의 경우 강화 플라스틱 FRP폴 + PE관 코팅된 제품이며 웜텍스 텐트 원단은 유아용(0~36개월) 섬유제품 기준으로 인증 받은 제품입니다. 유해물질 미검출된 제품이며 자세한 제품에 대한 정보는 상품 페이지 내 확인 가능합니다.새제품 특유의 향은 있을 수 있으나 고객님들에 따라 느껴지시는 부분 다를 수 있어 정확한 안내는 어려운 점 양해부탁드리며 따수미 텐트는 세탁 가능하시어 세탁 후 사용 권장드립니다. 다만 신생아이고 호흡기 치료중이라고 하시어 여러가지 잘 비교 후 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"난방텐트 시그니처 폴대가 파손되었어요
폴대만 따로 구매 가능한가요?","안녕하세요 고객님, 주문내역 확인 시 PE 폴대 3년 / 알루미늄 폴대 1년 무상 AS 가능합니다.주문정보 확인을 위해 톡톡으로 매일자/구매사이트/성함/연락처/주소 전달해주시면 확인 후 안내 도와드리겠습니다.주문 내역 확인 어려울 경우 아래 첨부해드린 링크에서 폴대 구매 가능하오니 사이즈 확인하시어 이용 부탁드립니다. 현재 톡톡 문의량이 많아 답변이 다소 지연될 수 있는 점 양해 부탁드립니다, 감사합니다.https://brand.naver.com/idoogen/products/358004785",부정
아이두젠,텐트/캠핑,배송,방문수령 가능한가요?,"안녕하세요 고객님, 현재 오프라인 매장 별도로 운영중이지 않아 방문 수령은 어려운 점 참고 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"하단 중앙에 스트랩에 연결되어있는 후크 형상 부품이 빠져서 잃어 버렸는데....
따로 구매 가능한가요??","안녕하세요 고객님, 주문 정보 확인을 위해 톡톡으로 구매일자/구매사이트/성함/연락처/주소와 정확한 부품 확인 가능한 사진 및 상세 내용 한번 더 전달해주시면 확인 후 안내 도와드리겠습니다. 현재 톡톡 문의량이 많아 답변 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"프리미엄이 바닥없음이라 시그니쳐 샀는데 
시그니쳐도 바닥이 없어요! 이게 무슨일이죠??
원래 없어요???","안녕하세요 고객님, 프리미엄 제품에 한해 바닥 선택 유무 가능하나 현재 바닥있는 제품 전채 품절인 점 참고 부탁드리며 패브릭 / 시그니처 / 스위트 라인은 바닥이 없는 제품입니다.해당 내용 상세페이지 내에 기재되어 있으며 바닥이 없는 모델의 경우 윈드스커드가 바람을 차단하여 바닥있는 제품과 보온 성능에서 차이가 없는 점 안내드립니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,아마데우스와이드맥스랑 그냥  아마데우스맥스 라고 칭하는게같은 종류인가요,"안녕하세요 고객님, 아마데우스 MAX 와 아마데우스 WIDE MAX 동일 제품인 점 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,시그니처 1-2인용 알루미늄폴/s-pe 화이트는 입고 예정이 없을까요? 알루미늄이 확실히 튼튼한가요??,"안녕하세요 고객님, 시그니처 1-2인용 아이보리 재입고 예정이나 정확한 입고일자 확인되지 않아 안내 어려운 점 양해 부탁드립니다. 최대한 빠른 입고 및 판매될 수 있도록 노력하겠습니다.'더불어 S-PE폴대는 강화 폴대로 전면 코팅이 되어있는 제품이며 알루미늄 폴대는 재질 특성상 가벼워 이동이 편리합니다. 각 제품의 경우 사용 하시는 환경 및 선호하시는 취향에 따라 상이하여 상품 페이지 참고 하시어 구매를 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,폴대 내부 화이버글라스 없나요? 발암물질 검출 검사도 완료되었나요? 바닥이 없으면 침대위에 어떻게 올려 설치하나요?,"안녕하세요 고객님, 따수미 PE 폴대의 소재는 강화 플라스틱이며 무해한 소재로 세계 보건기구(WHO) 산하 IARC에서 안정성 확인되어 유아용 장난감 등 리모컨에도 사용되는 동일 소재입니다. 참고 부탁드리며 바닥이 없는 제품 매트위에 올려 사용 가능하오니 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,아이두젠 맥스 스페이스 베스티블은 출시 예정이 없을까요?,"안녕하세요 고객님, 문의주신 아마데우스 MAX 스페이스 베스티블 현재 출시 관련되어 확인되는 바 없으나 추후 출시 검토 될 수 있도록 고객님의 소중한 의견 담당부서에 전달 하도록 하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"안녕하세요.
오늘 3시 이전 주문하면 오늘 발송 가능한가요?
옥타곤 아이보리+투어링세트+레인커버+tpu창
주문예정입니다","안녕하세요 고객님, 주말 및 공휴일 제외하고 평일 오후 2시 전 주문 시 당일 출고 해드리고 있습니다.배송일은 출고일로부터 주말, 공휴일 제외 1-3일내 수령 가능 안내드리나 택배사 사정에 따라 추가로 소요될 수 있는 점 참고 부탁드립니다. 감사합니다 :)",부정
아이두젠,텐트/캠핑,제품관련,입고시기 아직 확정안되었나요?...,"안녕하세요 고객님, 패브릭 패밀리 사이즈 12월 중순 ~ 1월 초 재입고 예정입니다. 조기 또는 지연입고 될 수 있는 점 양해 부탁드리며 최대한 빠른 입고를 위해 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"상품정보에는 외경 사이즈만 나와있습니다.
텐트 내경 사이즈를 알려주세요","안녕하세요 고객님,약 215 X 195 X 143(h)cm로 확인되며 측정 목적 및 위치에 따라 약간의 오차 있을 수 있는 점 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,풋공기 주입   공기가 안들어가는듯 너무 힘들어요 반품합니다-,"안녕하세요 고객님, 우선 이용에 불편을드려 죄송합니다.마이페이지에서 반품접수해주시면되며 상품 입고 후 환불처리도움드리도록 하겠습니다. 감사합니다",부정
아이두젠,텐트/캠핑,제품관련,"1인용 싱글
매트리스 세로 210cm 가능한가요?","안녕하세요 고객님, 1인용 싱글(XS) 190x97x125(H)인점 참고 부탁드리며 매트가 텐트 사이즈보다 클 경우 매트위에 텐트를 올려 사용해주시면 됩니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,올란도  사용될까요?,"안녕하세요 고객님, A2 제품 대형 SUV/RV까지 도킹 설치 가능한 제품으로 문의 주신 차량에 도킹 사용 가능합니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,"스트레스받네요.
검수 꼼꼼히 부탁드렸는데.
또 불량이네요.
하아..ㅡㅡ","안녕하세요 고객님, 이용에 번거롭게 해드린 점 정말 죄송합니다.불량 부분 확인 가능한 사진 톡톡으로 한번 더 전달해주시면 안내 도와드리겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,바닥있는건가요?,"안녕하세요 고객님, 프리미엄 원터치 제품 바닥 없는 제품입니다. 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"시그니쳐 구매하려고 하는데요~
밑에 온수매트를 깔고 사용하려 합니다.

청소할때 편리성을 고려해서
온수매트를 깔고 시그니쳐 텐트 올리고 이불 깔려고하는데~  상관없을까요?
시그니쳐 제품은 바닥이 있는거죠?
스위트만 없는 거죠?^^","안녕하세요 고객님, 따수미 난방텐트는 프리미엄 라인에서만 바닥 유무 선택 구매 가능하며 패브릭 / 시그니처 / 스위트 라인 모두 바닥 없는 상품입니다. 참고하시어 이용 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,반타곤 사용중입니다 천정 폴대 를 다 피는게 넘 힘든데 쉽게 펼칠수 있는 팁이 있을까요 ㅠㅠ 옥타곤 사용하다가 반타곤 사용하니 넘 힘드네요 ㅠ,"안녕하세요 고객님, 반타곤 설치 시 1)사이드 각 면의 스트랩 고리를 당겨 펼친 후 2)내부로 들어와 천장 슬라이드 폴대 6개를 먼저 완벽하게 다 펴준 후 3)천장 중앙을 위로 올려 설치해주시면 됩니다.천장 슬라이딩 폴대 6개 중 마지막 1개는 힘이 많이 들어갈 수 있으며 지붕면이 내려온 상태로 설치해주셔야 정상적으로 설치가 가능하오니 참고 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,패브릭 거실형 4-5 무게가 어떻게 되나요?,"안녕하세요 고객님, 문의 주신 따수미 무게 약 3~4kg입니다. 참고하시어 이용 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,패밀리 언제 입고예정이신가요 ? ㅠ.ㅠ,"안녕하세요 고객님, 패브릭 패밀리 12월 중순 ~ 1월 초 재입고 예정이나 색상별로 입고 일자 상이할 수 있으며 조기 또는 지연 입고될 수 있는 점 양해 부탁드립니다.최대한 빠른 입고 및 판매될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"혹시, 
1. 한쪽 사이드월 사이즈가 어떻게 되나요?
2. 창문 사이즈가 어떻게 되나요?","안녕하세요 고객님, 문의 주신 알렉산더 상품 가지고 있지 않아 상세 사이즈 확인 시 물류 확인 요청하여 안내드릴 수 있는 부분으로 많은 시간 소요됩니다. 현재 구매해주신 것으로 확인되며 번거로우시겠지만 고객님 상품 수령 후 직접 사이즈 측정 부탁드리는 점 양해 부탁드립니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,블랙은 언제 다시 나올까요??,"안녕하세요 고객님, 옥타곤 블랙 색상 구매 가능한 링크 전달드리오니 확인하시어 이용 부탁드립니다.감사합니다.https://brand.naver.com/idoogen/products/6368609534",부정
아이두젠,텐트/캠핑,제품관련,제품 이너 부분이 탈부착 가능하나요??,"안녕하세요 고객님, 아웃-이너텐트 분리되지 않는 점 참고하시어 이용 안내드립니다. 감사합니다,",부정
아이두젠,텐트/캠핑,제품관련,혹시 따수미 난방텐트에 모기장처럼 추가로 더 활용할수있는거 따로 구입할수있나요?,"안녕하세요 고객님, 현재 폴대 호환 사용 가능한 제품의 경우 모스키토만 판매중이며 추후 출시 검토 될 수 있도록 고객님의 소중한 의견 담당부서에 전달 하도록 하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,"옥타곤 반타.우레탄창 창문형은 뭔가요??
우레탄 사이드월 인가요??
주문을  하려도 헷갈리고 답답 하네요
시이드월은 4개라 써있는데 우레탄창은 갯수가 없어서요
캠린이라 예튼3.4구매하고 전실로 쓸 반타를 구매하려 합니다
그러니까 옥타곤반타는 메쉬로 된거고 그다음 뷰도보고 바람막이 될수있는거 찾습니다
일단 이렇게  먼저구매하고 써보고
순차적으로 더구매할겁니다
몰구매하면 될까요??
조언부탁 드립니다","안녕하세요 고객님, 반타 우레탄창 윈도우형은 사이드 메쉬창에 붙이는 상품으로 상품 확인 가능한 링크 전달드리오니 확인 부탁드리며 우레탄 창 윈도우형의 경우 1장 낱개 판매중으로 사용원하시고자 하는 갯수만큼 구매 후 사용해주시면 됩니다. 감사합니다,https://brand.naver.com/idoogen/products/6049796397",부정
아이두젠,텐트/캠핑,의견,왜 이 상품은 베스티블이 없나요? 이해가 안되는게 ㅠㅠ 이거 사놓고 전실이 너무 좁아서 지금 엄청 후회하고 있는데 제일 작은 모델부터 베스티블 만들어줘야 하는 거 아닌가요? ;;; 어차피 큰 모델은 더 크게 베스티블 만들면서 왜 이 모델은 그냥 두는지 모르겠네요 ㅠㅠ,"안녕하세요 고객님, 기존 아마데우스 베스티블의 경우 현재 출시 관련 확인되는 바 없으나 추후 출시 검토 될 수 있도록 고객님의 소중한 의견 담당부서에 전달 하도록 하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,배송시작했나요? 송장번호가 아직 안뜨네요,"안녕하세요 고객님, 교환 건 12일 출고되었으며 송장번호 전달드리오니 확인 부탁드립니다. 감사합니다.CJ대한통운 573679819220",부정
아이두젠,텐트/캠핑,제품관련,아마데우스 와이드 맥스 타포린 으로 크림 색상은 없은까요?,"안녕하세요 고객님, 현재 타포린 그라운드시트의 경우 하프 그라운드 시트만 있는 것으로 확인되며 구매 가능한 링크 전달드리오니 확인하시어 이용 부탁드립니다. 감사합니다.https://brand.naver.com/idoogen/products/8680852171",부정
아이두젠,텐트/캠핑,제품관련,중 사이즈 세단 올뉴말리부에는 못설치하나요?,"안녕하세요 고객님, A1 모델과 전고 맞지 않아 말리부 차량과 밀착 도킹 사용 어려울 수 있으며 해당 차량 측면으로 도킹 사용 가능한 모델로는 사이드 X 모델이 있어 상품 링크 안내드리오니 참고하시어 이용 부탁드립니다. 감사합니다.https://brand.naver.com/idoogen/products/6016341190",부정
아이두젠,텐트/캠핑,제품관련,관공서에서 결제를 할 예정이어서 견적서를 받고싶은데 전화연락이 되지않아 문의글 남깁니다. 빠른답변 부탁드립니다.,"안녕하세요 고객님, 담당 부서 별도로 있기에 메일 전달드리오니 메일 보내주시면 순차적으로 확인 후 안내도와드릴 예정입니다. 감사합니다.대량 구매/ OEM 문의 > kimdoun@idoogen.kr상담/주문 문의 > idoogencorp@gmail.com",부정
아이두젠,텐트/캠핑,제품관련,"알렉산더 블랙 제품 구매하려는데,
TPU 플라이 상품에 블랙은 왜 없나요?
추후 만들 예정인가요?","안녕하세요 고객님, 문의 주신 TPU 플라이 블랙은 현재 출시 관련 확인되는 바 없으나 추후 출시 검토 될 수 있도록 고객님의 소중한 의견 담당부서에 전달 하도록 하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"아마데우스전용 TPU 는 뭔가요 ?  
통창형 외에 다른곳 우레탄창인가여 ?","안녕하세요 고객님,문의주신 아마데우스 TPU는 통창형과 같은 곳에 설치하나 출입구 처럼 사용 가능한 제품입니다. 다만, 현재 품절인 점 참고하시어 이용 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"스커트가 짧다는 내용이 많은데 해당 제품의 스커트 길이가 몇cm인가요?
제품정보에도 스커트 길이에 대한 내용이 없어서요","안녕하세요 고객님,문의하신 상품의 스커트 길이 21.5cm 이며, 측정방법에 따라 오차 발생할 수 있는점  이용에 참고 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"옥타곤 도킹커 넥터만 살 수 있는곳 없나요?? 
구매 가능한 곳부탁드립니다.","안녕하세요 고객님, 주문 정보 확인을 위해 톡톡으로 구매일자/구매사이트/성함/연락처/주소와 상세 내용 한번 더 전달해주시면 구매 가능한지 확인 후 안내 도와드리겠습니다. 현재 톡톡 문의량 많아 답변 다소 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"스위트 2-3인용은 언제 입고 되나요?
몇달전부터 기다리고 있는데…
다른 사이트를 통해 구매해야하나요?","안녕하세요 고객님, 스위트 2-3인용 퀸 피치/그레이 정상 판매중으로 확인됩니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,메인폴대 지름 길이 알 수 있을까요? 폴대걸이 구매시 참조하고자 합니다...,"안녕하세요 고객님, 문의주신 티피프로 L 중앙폴대 지름 약 32.2mm입니다. 참고하시어 이용 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,보관 가방만 구매 할순 없나요?,"안녕하세요 고객님, 보관 가방 구매하실 수 있는 상품 페이지 전달드리오니 텐트 보관 시 사이즈 확인하시어 이용을 안내드립니다. 감사합니다.https://brand.naver.com/idoogen/products/7325812074",부정
아이두젠,텐트/캠핑,제품관련,21년도 구매했는데 폴대가 부러졌어요 폴대만 구입하고싶은데 어떻게해야하나요?,"안녕하세요, 고객님.구매 정보 확인하시어 고객센터로 연락 주시면 구매 진행 도움드리겠습니다.네이버 톡톡으로 내용 남겨주셔도 진행 가능하오니 참고 부탁드립니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"대가 부러졌어요
에이에스 어케되나요?","안녕하세요 고객님,  주문 정보 확인을 위해 톡톡으로 구매일자/구매사이트/성함/연락처/주소 및  상세 내용 한번 더 전달해주시면 확인 후 안내 도와드리겠습니다. 현재 문의량이 많아 답변 다소 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,도킹 플라이 우레탄창 업그레이드가 언제된건가여?,"안녕하세요 고객님,  아마데우스 MAX 레볼루션 도킹 플라이에는 별도 별보기창 확인되지 않으며 텐트 구성품 중 숏플라이에만 별보기 창 확인됩니다. 참고하시어 이용을 안내드립니다.  감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"옥타곤 레인커버세트 사서 너무잘쓰고있습니다..
구매할땐 차량도킹할 생각이 없어서
도킹커넥터를 구매안했는데..
혹시 따로구매가 어려울까요?","안녕하세요 고객님, 주문내역 확인되었으며 도킹 커넥터 별도 구매 안내를 위해 톡톡으로 내용 한번 더 전달해주시면 추가 안내도와드리겠습니다. 현재 문의량이 많아 답변 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,M사이즈 폴대가 두개다 불량입니다~as어떻게 접수하나요?,"안녕하세요 고객님, 먼저 이용에 불편을 드린 점 죄송합니다. 현재 9월 14일 구매해주신 것 확인되며 따수미펫 폴대 년 무상 AS 가능하여 톡톡으로 주소지 및 상세내용 한번 더 전달해주시면 안내 도움드리겠습니다. 현재 톡톡 문의량 폭주로 답변 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"안녕하세요 궁금한게 있어 문의드립니다
옥타곤멕스 tc 투어링패키지 와
옥타곤멕스  투어링패키지 의 차이점이 뭔가요??",옥타곤MAX와 옥타곤 MAX TC는 원단 차이이며 TC 제품의 경우 면혼방 제품입니다. 참고하시어 이용을 안내드립니다. 감사합니다.,부정
아이두젠,텐트/캠핑,제품관련,페브릭 퀸 그레이는 언제 재입고 되나요????,"안녕하세요 고객님, 패브릭 2-3인용 퀸 그레이 재입고 예정이나 정확한 입고일자 확인되지 않아 안내 어려운 점 양해 부탁드립니다. 빠른 입고 및 판매될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"패브릭 1~2인용 핑크,라벤더는 언제 재입고될까요?","안녕하세요 고객님, 패브릭 1-2인용 구매 가능한 링크 전달드리오니 확인하시어 이용을 안내드리며  라벤더 재입고 예정이나 정확한 입고일자 확인되지 않아 안내 어려운 점 양해 부탁드립니다. 빠른 입고 및 판매될 수 있도록 노력하겠습니다. 감사합니다.https://brand.naver.com/idoogen/products/487097953",부정
아이두젠,텐트/캠핑,제품관련,7k 좀안되는 시츄입니다 싸이즈 어떤걸로 구입하나요,"안녕하세요 고객님, 견종별로 체구의 차이가 있기에 정확한 안내가 어려운 점 양해부탁드리며 상품페이지 내 사이즈 확인가능하오니 참고하시어 이용부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,텐트살때 가습기 같이샀는데 물넣어도 연기가 안나오는데 불량인가요?,"안녕하세요 고객님, 가습기 USB 연결시에만 작동되며 충전식 사용은 불가합니다. USB 연결 사용시에도 작동되지 않으신다면 톡톡으로 다시 한 번 문의주시면 확인 후 안내 도와드리겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,안녕하세요 스위트 1-2인용 그레이 입고되나요?,"안녕하세요 고객님, 스위트 1-2인용 그레이 재입고 예정이나 정확한 입고일자 확인되지 않아 안내 어려운 점 양해 부탁드립니다. 빠른 입고 및 판매될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,"1.
왜저는 흡착판이 없을까요?
 ss . Q 두개구입했는데
두제품 다 둘다 안에 없었어요

2.
세탁가능하다해서 적혀있는데로 울코스,저온건조 다했는데
자기혼자 매쉬망이랑 텐트에 달려있는 메쉬망이 텐트 구성중에 찍찍이 때문에 손상 되었어요ㅠ 이게뭔가요ㅠ 너무한거같아요 찍찍이에 대한 안내가 있어야하지 않은가 싶네요
세탁.건조 가능하다해서 구입한거거든요ㅠ","안녕하세요 고객님, 흡착판의 경우 제품 구매 시 서비스 차원에서 제공해 드린 부분으로 재고 수급에 따라 미포함 출고 될 수 있는 점 양해 부탁드리며 원단 손상된 부분 톡톡으로 사진 전달 및 상세 내용 한번 더 전달해주시면 확인 후 안내 도와드리겠습니다. 현재 문의량 폭주로 답변 지연될 수 있는 점 양해부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,가로길이 320이라고 되어있는데요. 바닥 기준인가요? 윗쪽 기준인가요? 만약 바닥이 320 이라면 윗쪽은 얼마인지요?,"안녕하세요 고객님, 바닥면 기준 사이즈며 라운드 형태로 윗면 자세한 사이즈는 안내드리기 어려운 점 양해 부탁드립니다.",부정
아이두젠,텐트/캠핑,제품관련,"본품 구입시 스크린월이 포함인건가요?
매쉬만 있는건 아니죠?","안녕하세요 고객님, A2 M 에디션은 텐트 본체, 스크린월, 범퍼커버, 고정끈, 고정핀, 업라이트폴대 2세트(4개), 보관가방으로 구성되어 있습니다. 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,모델y 도킹가능한가요?,"안녕하세요 고객님,문의주신 A3 모델은 테슬라Y 모델 차량에 도킹 설치 사용 가능한 점 참고 하시어 이용을 안내드립니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,업라이트폴 직경이 어떻게 되나요?,"안녕하세요, 고객님.문의하신 아마데우스 MAX레볼루션 텐트업라이트폴 180CM 사이즈이며 직경 약 16.2MM 입니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,A3+1이랑 같은제품인가요??,"안녕하세요 고객님, A3+1 과 A4 모델은 동일 구성, 스펙의 모델입니다. 설치 방법도 동일한 점 참고하시어 이용 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,"어제 받아서 설치하는데 폴대 한개가 불량인건지 
텐트 균형이 안맞아서 한쪽이 찌그러져 보입니다. 폴대 교환 요청합니다.","안녕하세요 고객님, 따수미펫 애견텐트 폴대 1년 무상 AS 가능하여 톡톡으로 주소지 확인해주시면 폴대 출고 도와드리겠습니다. 현재 톡톡 문의량이 많아 답변이 다소 지연될 수 있는 점 양해 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,의견,3세대제품 쓰다가 바꾸려고 리뷰를 보니 박음질이 엉망이라고 해서 구매가 망설여지네요 ㅜㅜ 모든 제품이 그런가요? 그리고 3세대보딘 4세대 이제품이 기존거보다 얼마나 더 따뜻할까요?,"안녕하세요 고객님, 따수미 난방텐트는 자체적으로 열을 내는 방식이 아닌 열을 보존하는 방식의 텐트로 보온 효과는 동일한 점 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,폴대끼는 구멍 박음질이 불량입니다.,"안녕하세요 고객님, 먼저 이용에 불편을 드린 점 죄송합니다. 반품 접수 해주시어 회수 접수 도와드렸습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"투어링 패키지에 사이드월과 그라운드 시트가 패키지로 껴있는거 같은데,
사이드월은 몇개가 오는걸까요?","안녕하세요 고객님, 투어링 패키지는 사이드월 1세트(4장) + 그라운드시트 +도킹 커넥터 구성으로 되어있습니다. 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,폴대 길이 몇인가요? 두께는 어떻게 될까요?,"안녕하세요 고객님, 기다려주셔서 감사합니다.문의하신 폴대 길이 180 cm ,직경  16.2 mm 입니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,패브릭 일이인용 구매했는데 건조기돌려도되나요?,"안녕하세요 고객님,따수미 제품 건조기 사용시 울모드 또는 약모드 이용 부탁드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,4-5인용은청소할때나 잠시 치워놓을때에 분해를 해야하는건가요?,"안녕하세요 고객님,청소시 세워서 보관은 1-2인용 슈퍼싱글, 2-3인용 퀸 사이즈 까지만 가능합니다.4-5인용 제품은 해체 후 재설치 사용 부탁드립니다.감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,4-5인용도 청소할때반으로접어서 사용해도되나요?,"안녕하세요 고객님, 반으로 접어 보관 가능한 사이즈는 2-3 퀸사이즈까지 가능합니다. 참고하시어 이용을 안내드립니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,"패브릭 알루미늄폴 1,2인용 아이보리는 언제 입고 되나요?","안녕하세요 고객님, 패브릭 1-2인용 아이보리 12월 중순 재입고 예정입니다. 입고 일자는 조기 또는 지연될 수 있으며 최대한 빠른 입고될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,상품설명을 읽어보니 구성품에 흡착판도 기본 2개는 들어있다는 말씀인건지 궁금하고요. 흡착판을 4개로 사용하고 싶어서 2개 추가 구매도 가능한지 궁금합니다.,"안녕하세요 고객님, 현재 흡착판 2개 함께 배송되는 것으로 확인됩니다. 흡착판은 다리 4개 모두 사용 시 폴대탄성으로 튕겨나올 수 있는 점 참고 부탁드리며 본사 홈페이지에서 구매 가능하여 링크 전달드리오니 확인 부탁드립니다. 감사합니다.https://idoogen.com/product/detail.html?product_no=236",부정
아이두젠,텐트/캠핑,제품관련,패브릭 패밀리 재입고 언제쯤일까요?ㅜㅜ,"안녕하세요 고객님, 패브릭 패밀리 사이즈 12월 중순 ~ 1월 초 재입고 예정이나 색상별로 입고 일 상이할 수 있으며 조기 또는 지연 입고될 수 있는 점 양해부탁드립니다. 빠른 입고 및 판매될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,폴대만 구입할 수 있나요?,"안녕하세요 고객님,따수미 PE 폴대의 경우 3년 무상 AS 가능하며 AS 원하실 경우 톡톡으로 성함/주소지/연락처와 파손 수량 전달해주시면 안내 도와드리겠습니다. 더불어 폴대 구매 원하실 경우 구매 가능한 링크 첨부드리오니 사이즈 확인하시어 이용을 안내드립니다. 감사합니다.https://brand.naver.com/idoogen/products/358004785",부정
아이두젠,텐트/캠핑,제품관련,패브릭 퀸사이즈(2-3인용) 그레이 색상 재입고 되나요??,"안녕하세요 고객님, 패브릭 2-3인용 퀸 그레이 재입고 예정이나 입고일 확인되지 않아 자세한 안내 어려운 점 양해 부탁드립니다. 빠른 입고 및 출고될 수 있도록 노력하겠습니다. 감사합니다.",부정
아이두젠,텐트/캠핑,제품관련,안녕하세요. 페브릭 폴대 종류 상관없이 그레이 색상은 다 품절이던데ㅜㅜ 재입고 되나오~?,"안녕하세요, 고객님, 아이두젠 입니다.번거로우시더라도 패브릭 그레이 색상 사이즈 확인 하시어 재 문의 부탁드리겠습니다.현재 1-2인용의 경우 그레이 색상 구매 가능한 상태로 확인됩니다. 감사합니다.",부정
